,keypoint_coords,keypoint_scores
29,"[[52.70440465350484, 409.2526011489795], [18.04423525167066, 426.93062668211724], [21.11095690172772, 387.5201510926753], [45.388905813527664, 428.76624294445276], [42.517863872439364, 352.83199620589113], [164.52281055894008, 474.121223705237], [171.61063393881156, 306.6895348945873], [319.87056430550507, 535.8267576956863], [316.7819279515466, 269.0679347572144], [394.1908694866092, 527.2847882868571], [384.8172843844392, 328.06162856982655], [424.6905775458314, 474.3874275171015], [431.052019507386, 351.8361536053379], [623.0688810570296, 463.6645274185108], [603.2300257128338, 359.97222170305025], [770.4127966415051, 494.69940623598234], [713.220880419709, 333.4107233804949]]","[0.9758902788162231, 0.9181410074234009, 0.9310439229011536, 0.37113359570503235, 0.5807546377182007, 0.9957536458969116, 0.8888483047485352, 0.9243935942649841, 0.8360368013381958, 0.9826672077178955, 0.4047888517379761, 0.9949818253517151, 0.9832454919815063, 0.9881206750869751, 0.9415453672409058, 0.867547869682312, 0.8840600848197937]"
30,"[[60.41148021609284, 394.14967222076854], [34.90775973297829, 427.858489552183], [23.350421705911327, 393.5586724897321], [45.148995155511905, 429.69830526689594], [45.397462578706964, 362.2481175472862], [162.83542402400528, 480.5721622448789], [126.6918998540834, 338.3543052855861], [315.4584417121355, 536.3443153782895], [276.4860767985499, 285.9122777327396], [380.80206720219104, 529.2098195929276], [394.2084900612055, 294.9309428456868], [417.44325332308927, 478.27797337582234], [417.31250047129254, 356.7921790894139], [616.4421844925992, 469.8894621196546], [597.652520201927, 364.45126182154604], [742.0598965633748, 475.0132291510915], [708.203951680383, 336.6137023633747]]","[0.9124510288238525, 0.859013020992279, 0.9380223155021667, 0.3665757477283478, 0.6145216822624207, 0.39099133014678955, 0.23782643675804138, 0.9315861463546753, 0.9710636734962463, 0.9817044734954834, 0.9418951272964478, 0.9956218600273132, 0.9355000257492065, 0.9884307384490967, 0.9390342235565186, 0.9123806357383728, 0.8903056383132935]"
31,"[[61.227834036183914, 394.33082106010767], [34.5061492032783, 430.4847476356908], [22.307938753172408, 396.00988798734676], [43.48659550866415, 429.38154740767044], [44.02248457975166, 364.31317051061603], [160.7843702449355, 478.8881453372645], [125.48131756449855, 338.54611337470095], [308.67177111603496, 538.7580484636662], [275.7372984331708, 284.1335285679575], [372.9647379586863, 531.9761606608852], [392.86493620761604, 298.11004237124797], [417.3355953915175, 479.7672961659409], [416.06908903565517, 357.38337320574163], [614.668825615284, 468.44892875999926], [597.1329951175424, 366.9326358776914], [738.756896136805, 479.83878249757026], [701.8463444377101, 338.0946839255009]]","[0.9181329011917114, 0.8743017315864563, 0.9412521719932556, 0.3682801127433777, 0.6013150215148926, 0.42910924553871155, 0.2565193176269531, 0.9419577121734619, 0.9723473191261292, 0.9836016893386841, 0.9426875114440918, 0.9963074922561646, 0.9335117340087891, 0.9911948442459106, 0.9503887891769409, 0.9223541021347046, 0.9091097116470337]"
32,"[[65.62358004547829, 394.39984043249103], [35.469067152156384, 430.79232101805474], [24.600474712460542, 395.142692310388], [46.76891331339991, 431.3582220488188], [46.009531109832054, 365.1114285847787], [163.8072861072629, 479.6929405978992], [127.79909550866415, 343.99079683294707], [309.9286172556323, 538.1338019120066], [280.6623261917469, 283.2358744498075], [367.96328824065455, 529.3783408717105], [396.83892219011176, 298.24641360050185], [416.93366362882216, 479.8712997801566], [415.09879689992863, 355.06834769363036], [614.7800163224687, 469.82185473282374], [596.711559473082, 364.6342679986543], [736.2432771782543, 485.4239968477824], [704.4720557013223, 335.6839237486917]]","[0.9196581244468689, 0.8811471462249756, 0.9447063207626343, 0.3998676836490631, 0.5817021727561951, 0.42225873470306396, 0.2740226984024048, 0.93795245885849, 0.9760878086090088, 0.9800570011138916, 0.9355548620223999, 0.9964261651039124, 0.9294101595878601, 0.9913334846496582, 0.9494181871414185, 0.917248010635376, 0.901900053024292]"
33,"[[63.53446960449219, 393.6614961030951], [35.10710055329079, 432.2281424052407], [25.386445245077443, 394.26463095194987], [45.684468513311344, 429.18291739869915], [48.30272843116938, 363.17608847002094], [167.05282273403435, 479.1155407189182], [130.18909418860147, 342.6576809677781], [318.2165923007699, 539.5070286800986], [282.4103627759357, 283.7390260833302], [408.581619528837, 557.3201536333733], [398.6482953803484, 304.7394382896606], [427.87029920067897, 483.8311176208788], [420.74122867750566, 356.37629896830146], [611.1390088103539, 465.8612790632476], [600.7625216994174, 366.55808444228467], [739.198512771795, 485.3326463471189], [703.6024023987526, 335.95650558836724]]","[0.9130455851554871, 0.8826345205307007, 0.9457619190216064, 0.3700760006904602, 0.5879637002944946, 0.3926628530025482, 0.2417818307876587, 0.9107553362846375, 0.9788315296173096, 0.962627649307251, 0.9400960803031921, 0.9961857199668884, 0.9258624315261841, 0.7932647466659546, 0.9351361393928528, 0.9172418117523193, 0.8994494080543518]"
34,"[[63.572645941446, 392.12031460264654], [35.13320230883222, 431.01206802295155], [24.455661618432334, 392.73880972246235], [47.62902095705964, 428.80627499813096], [48.912560928699584, 360.9442138671875], [165.48064546806867, 478.4178935511831], [130.66938160741051, 342.7990781063098], [314.371414450712, 539.4785027754934], [278.43875139813093, 287.71681790146533], [397.58885006571927, 560.4457785866477], [393.3005470453307, 306.8272436406624], [422.8082190675791, 481.87801744378925], [418.6557519879452, 359.0027673164623], [612.2483160994774, 465.17683257326553], [597.2408506703931, 371.1714194265849], [733.1586932415186, 486.66286486757997], [702.0326784710552, 334.66488778876345]]","[0.9038774967193604, 0.889863133430481, 0.9452043771743774, 0.36144524812698364, 0.5663125514984131, 0.3699997067451477, 0.22591036558151245, 0.9229162931442261, 0.9763193130493164, 0.9756006002426147, 0.9500203132629395, 0.9962157607078552, 0.91815185546875, 0.8114656209945679, 0.9412845373153687, 0.928485631942749, 0.8993284702301025]"
35,"[[61.35964664193087, 395.94662899035586], [16.37784223778303, 438.7611148231908], [21.127807461938193, 394.9936185042824], [44.83141854751942, 431.1851625579396], [45.912865172984986, 361.2925143447219], [165.57811133806095, 480.02459220338665], [146.140857075536, 305.54268722899224], [315.7218086774959, 525.6335332405054], [278.9275074005127, 293.8106640446129], [366.192998398182, 527.0967649614983], [392.4298103687375, 314.2312636672024], [425.23963874439863, 483.78019195994693], [419.5077065728432, 360.6191009083433], [617.4396932513215, 465.23793781773327], [601.3029678699583, 373.7716864626944], [733.8301371252815, 487.52256311297987], [732.2971750858219, 360.1892849132775]]","[0.9208495020866394, 0.9358739852905273, 0.9493857622146606, 0.31880754232406616, 0.5928001403808594, 0.36628755927085876, 0.4690888226032257, 0.9193527698516846, 0.9766411781311035, 0.9748085737228394, 0.9518649578094482, 0.9961898922920227, 0.9032688140869141, 0.7944000959396362, 0.9184521436691284, 0.9269510507583618, 0.9094483852386475]"
36,"[[60.51042627733808, 401.2798342180024], [18.222075506698253, 442.05895236804724], [23.102801456007846, 399.06586131410734], [43.29413285366324, 430.8539606851824], [47.25164147310479, 362.56210400157], [163.04823143537655, 475.59096340927783], [127.5481054616529, 340.8165919837769], [316.0223000992176, 537.9941511382326], [278.2376154522563, 297.11232637104234], [364.1115660556527, 524.3400493421053], [392.3071938448174, 318.4438838684958], [423.0538229505683, 483.22483555551923], [418.8412215266117, 359.78518545342405], [615.6188281081444, 469.2297888942883], [599.1920860201814, 370.9891783791866], [733.6898449132609, 491.00467179950914], [733.0534984899122, 362.45743600945724]]","[0.9378923773765564, 0.9305740594863892, 0.946544885635376, 0.2709117829799652, 0.6116549968719482, 0.3745032548904419, 0.23278579115867615, 0.927981972694397, 0.9751714468002319, 0.9733361601829529, 0.9485015869140625, 0.995908260345459, 0.9150922298431396, 0.8183678388595581, 0.9239287376403809, 0.9203547239303589, 0.9051622152328491]"
37,"[[62.439877620963166, 399.9521647914175], [36.058113985283434, 437.69446560070276], [21.995914437050043, 396.99057036039363], [44.5861917983654, 431.7451090105413], [45.18522204909214, 362.2853285502018], [161.85485715644305, 479.7032150925632], [127.09170266084894, 339.9849894400419], [313.0325594170149, 538.6434367056669], [277.1014836333519, 291.2210592242519], [363.9822351322618, 518.752470609674], [389.473849540533, 310.30082739141], [427.4368472376535, 478.8342840021307], [417.7558303489242, 359.4273967834181], [622.0037590514783, 475.285507275157], [601.9830433157988, 373.77621299342104], [737.49860375981, 488.06886025022663], [736.0855379991754, 356.8675969320051]]","[0.9244011044502258, 0.9097503423690796, 0.9443166851997375, 0.3204696476459503, 0.5766423940658569, 0.38631531596183777, 0.22816988825798035, 0.9396868944168091, 0.9770277738571167, 0.9709564447402954, 0.9538817405700684, 0.9957380294799805, 0.9096451997756958, 0.9918985962867737, 0.9271212220191956, 0.9151650667190552, 0.8949114680290222]"
38,"[[63.83362570474314, 400.2794242019288], [37.077531149221024, 439.1862144652736], [25.136325991430947, 398.3780374481347], [45.220894658288294, 432.00927734375], [47.478161124295966, 367.34391061883224], [163.10069949127907, 481.3578015195126], [126.72881015511446, 342.99956837339266], [308.8966216153877, 517.9987419164922], [274.92199964301534, 291.8389963761471], [384.03858096100566, 532.0711477179276], [389.4079211922579, 312.7325468656549], [421.4082219489785, 476.55888461610346], [412.75756737243296, 360.0249572461872], [613.6888602722523, 471.8242678117524], [591.2916848825854, 371.2513491981908], [730.1536062040994, 486.60388636246824], [730.5331721194955, 355.6170420669483]]","[0.9331531524658203, 0.9076762199401855, 0.9463375806808472, 0.3401753902435303, 0.5953534841537476, 0.42423927783966064, 0.2709265351295471, 0.9456813931465149, 0.9761670827865601, 0.9821830987930298, 0.9541647434234619, 0.9956506490707397, 0.9158766269683838, 0.9920432567596436, 0.9432518482208252, 0.9286506175994873, 0.9089006185531616]"
39,"[[64.86747945741166, 397.1270080274372], [37.361205078834715, 436.2203234804874], [26.74529860740484, 397.4762043200041], [46.83440705232842, 431.7988783548893], [48.84182038418083, 366.7207767176286], [163.65009609488555, 480.2375669342479], [127.7722001186637, 343.6439098011364], [310.00401252924013, 537.3715166155802], [276.00330769738486, 297.8030026814584], [360.69320607739826, 516.6150895260167], [394.4629191908726, 315.3888523521606], [427.64543767862546, 476.4912991318406], [417.19771242696186, 360.0231992000598], [614.0153652679089, 471.5568958629261], [589.5502934123194, 370.7299103805323], [729.8798960086912, 487.8803346259742], [730.078310134799, 354.3788168875224]]","[0.922675371170044, 0.9007840156555176, 0.9429969191551208, 0.350882351398468, 0.5830439329147339, 0.3982717990875244, 0.2603282332420349, 0.9443107843399048, 0.9743088483810425, 0.9713166952133179, 0.9466800689697266, 0.995415449142456, 0.9107600450515747, 0.9914844036102295, 0.9363670349121094, 0.9284350872039795, 0.907679557800293]"
40,"[[64.21754322495572, 396.16900722375897], [37.802698889444045, 436.8489038202751], [27.941680508990622, 397.0072973515999], [46.88602163625318, 430.29856412604664], [49.56478043489678, 367.57355174379484], [161.95751314384992, 481.1408689946079], [127.75258600989054, 342.89641311864534], [310.2303558172182, 539.6164305472488], [276.995278336281, 297.4244883414091], [389.24184373367666, 547.2552344217255], [399.6249885559082, 323.7720690275493], [422.7570115362489, 478.93338509153523], [417.6175300964089, 363.08353697854363], [618.42497311082, 475.5662208082573], [593.4818860874619, 371.8167450097189], [729.7547426889109, 491.0521591223028], [730.5883116056752, 357.31657621392793]]","[0.9255222082138062, 0.8993859887123108, 0.9439122676849365, 0.36147207021713257, 0.5964467525482178, 0.4212281107902527, 0.27801334857940674, 0.9453669786453247, 0.9777965545654297, 0.979944109916687, 0.9402397274971008, 0.9957722425460815, 0.9024964570999146, 0.9915530681610107, 0.930354118347168, 0.9255540370941162, 0.9021917581558228]"
41,"[[62.67023317203965, 399.19415487627094], [36.13091420018396, 439.3313058369468], [27.89169098610102, 399.5963721754448], [44.278038024902344, 430.8405504728618], [50.48118573565816, 369.01297099282294], [163.80157949758132, 481.8665901439612], [127.66209908418878, 342.1511826218601], [309.09693243337233, 540.965605375299], [277.68912900880326, 299.2651246723376], [392.41165755515874, 545.1737778951107], [396.8400055641352, 320.97938063042017], [420.6859256223191, 480.34237729305283], [416.66507111593734, 361.8368136027213], [619.9711761696394, 477.02524577601673], [597.5278251115666, 370.40722422622605], [731.3928309817647, 488.25692482542195], [730.0811689509902, 356.09767201984897]]","[0.9289523363113403, 0.8746823072433472, 0.9336907267570496, 0.3215477466583252, 0.5948053598403931, 0.4069231152534485, 0.2411663830280304, 0.942358136177063, 0.9733107089996338, 0.9762146472930908, 0.9398699998855591, 0.995672345161438, 0.9108761548995972, 0.9912130832672119, 0.9302077889442444, 0.9194216728210449, 0.8991196155548096]"
42,"[[61.38700813470885, 399.5778528240879], [22.95309900683026, 445.15133214339113], [28.790441069492076, 400.7041398189855], [43.58485816245855, 431.4866119822817], [51.03372223432674, 368.2877565228768], [163.05954387576082, 481.6365248392643], [127.48961586175963, 338.7185887970993], [310.56775753997096, 540.6397360477721], [277.4993118019991, 299.4188690185547], [387.36490453675736, 552.6234487141148], [399.36756755030433, 322.5634970048968], [415.8701773133389, 482.88732355291194], [413.9034511322199, 360.86226613898026], [610.9088878853377, 470.4978482917165], [592.8879514738571, 371.3894872345993], [728.1280865114788, 490.7994991284238], [727.8280698532282, 361.516525049529]]","[0.9336378574371338, 0.9159561991691589, 0.934650719165802, 0.31227612495422363, 0.6058319807052612, 0.3982035219669342, 0.23382005095481873, 0.9353523254394531, 0.9744570255279541, 0.9766913056373596, 0.9317893981933594, 0.9956596493721008, 0.9164049029350281, 0.8058738708496094, 0.9229304790496826, 0.9196985960006714, 0.8992890119552612]"
43,"[[64.07244669004929, 399.7693104721142], [37.25982772472293, 439.17599034651613], [31.566375998563547, 400.70645419034093], [45.571551966112715, 430.6176524185108], [54.198437269343884, 367.78384852067137], [163.62701770871186, 480.3923779355282], [127.4148756515148, 339.97515372682415], [309.31253016272257, 539.5731627541866], [277.1396473729333, 298.8065666673286], [384.6248500735261, 558.7063175183164], [395.9273259362509, 320.7405725506504], [412.31622236828474, 481.09175978665144], [409.0681914617849, 361.0802696994617], [608.2856756254685, 472.1267451966208], [584.9096166921216, 365.53592955666863], [726.8262110643609, 489.9835412125838], [694.6104106015938, 335.10189366682863]]","[0.9329738616943359, 0.8741188049316406, 0.9357558488845825, 0.3063240051269531, 0.6176133155822754, 0.3674503266811371, 0.22277942299842834, 0.9367620944976807, 0.9689708948135376, 0.9792125225067139, 0.936565637588501, 0.9949873685836792, 0.9229012131690979, 0.8211886286735535, 0.9358246326446533, 0.9190037846565247, 0.8987467288970947]"
